date,Trust_Raw
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,No confidence at all
2021-04-09,A fair amount of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,Don't know
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Don't know
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,No confidence at all
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,Don't know
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,No confidence at all
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,No confidence at all
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,Not very much confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A fair amount of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-09,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,No confidence at all
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,Don't know
2021-04-10,A fair amount of confidence
2021-04-10,No confidence at all
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,No confidence at all
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,No confidence at all
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,Don't know
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,No confidence at all
2021-04-10,Don't know
2021-04-10,A fair amount of confidence
2021-04-10,Don't know
2021-04-10,A lot of confidence
2021-04-10,No confidence at all
2021-04-10,No confidence at all
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Don't know
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,No confidence at all
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,No confidence at all
2021-04-10,Not very much confidence
2021-04-10,No confidence at all
2021-04-10,No confidence at all
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Don't know
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Don't know
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Don't know
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,No confidence at all
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,Not very much confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,Not very much confidence
2021-04-10,Don't know
2021-04-10,A fair amount of confidence
2021-04-10,No confidence at all
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A lot of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-10,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A lot of confidence
2021-04-11,No confidence at all
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A lot of confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,No confidence at all
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,No confidence at all
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,No confidence at all
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A fair amount of confidence
2021-04-11,Not very much confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,Not very much confidence
2021-04-11,A lot of confidence
2021-04-11,A fair amount of confidence
2021-04-11,A lot of confidence
2021-04-11,A lot of confidence
2021-04-12,A fair amount of confidence
2021-04-12,A fair amount of confidence
2021-04-12,A lot of confidence
2021-04-12,A lot of confidence
2021-04-12,A lot of confidence
2021-04-12,A fair amount of confidence
2021-04-12,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,Not very much confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,No confidence at all
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,Not very much confidence
2021-04-21,Not very much confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,No confidence at all
2021-04-21,No confidence at all
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,Not very much confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Don't know
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,No confidence at all
2021-04-21,A lot of confidence
2021-04-21,No confidence at all
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Don't know
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,No confidence at all
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A lot of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Don't know
2021-04-21,A lot of confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
2021-04-21,Not very much confidence
2021-04-21,A fair amount of confidence
2021-04-21,A fair amount of confidence
